date,city,temperature,rainfall,rolling_temp,month,anomaly
2015-01-15,Pune,27.512646613778344,62.113484872844815,27.652613485921574,1,1
2015-01-15,Delhi,31.531168292303565,37.49388337148012,28.293167225369643,1,1
2015-01-15,Mumbai,28.091817671384643,5.768880403302945,28.929030359738142,1,1
2015-01-16,Pune,25.233848981078214,33.70398380631424,28.10094722511658,1,1
2015-01-16,Delhi,33.800470944860365,81.81009233528708,29.151568953733083,1,1
2015-01-16,Mumbai,25.519373231257354,49.16291273779881,28.078531917588514,1,1
2015-01-17,Delhi,33.70982936259997,3.1936431770743567,29.342736442466066,1,1
2015-01-17,Mumbai,29.081670398934516,86.75879089059097,29.566882697488374,1,1
2015-01-17,Pune,24.74392469372232,17.55600811426602,28.597276469119628,1,1
2015-01-18,Mumbai,26.99261510503204,18.02448540249644,28.440247531069254,1,1
2015-01-18,Pune,25.177803238484607,98.80119968011772,28.432240996413025,1,1
2015-01-18,Delhi,30.98719054066466,71.12211763629924,28.030343795813643,1,1
2015-01-19,Mumbai,29.213310487351144,52.953237162707126,28.558049118112752,1,1
2015-01-19,Pune,25.48768130428684,31.20207297413861,27.38345653835373,1,1
2015-01-19,Delhi,33.96789257665856,23.97547227882415,28.081488278028598,1,1
2015-01-20,Mumbai,30.984564530036906,31.01223931024312,28.973008254644963,1,1
2015-01-20,Pune,24.25875541207651,90.6448997503626,28.582456869937033,1,1
2015-01-20,Delhi,33.89357875055769,75.07398382683417,29.827567657376044,1,1
2015-01-21,Pune,25.039975967656,70.20460136927906,28.97796557551766,1,1
2015-01-21,Delhi,31.40872253784239,0.3541645056773901,29.29159586844499,1,1
2015-01-21,Mumbai,24.654705325582345,94.77431543288812,29.17259930005863,1,1
2015-01-22,Delhi,32.00773948339524,54.825384450272416,28.892577429592443,1,1
2015-01-22,Mumbai,31.53377817733363,67.7492979010384,28.9710365220634,1,1
2015-01-22,Pune,25.967892280079063,9.1777934444793,29.21519893177805,1,1
2015-01-23,Delhi,32.70882392364224,20.463041033583696,29.045948242218707,1,1
2015-01-23,Mumbai,25.973987477548174,44.25093449506458,29.179378457917586,1,1
2015-01-23,Pune,26.892448886034035,6.0860757711665325,28.53419650765925,1,1
2015-01-24,Delhi,28.25107369038048,76.8735777890835,29.047963416916126,1,1
2015-01-24,Mumbai,26.69191975379619,26.78139061449407,28.288560598401975,1,1
2015-01-24,Pune,24.10393408591669,10.012752405128488,27.227154299628122,1,1
2015-01-25,Delhi,32.785994979496714,83.61369913904842,28.2011689709735,1,1
2015-01-25,Pune,26.342880041182944,81.486053276751,27.291748416336457,1,1
2015-01-25,Mumbai,27.45409668870843,80.85443729437135,27.50319258935935,1,1
2015-01-26,Pune,27.024588680341285,18.363702930792016,27.522069702831818,1,1
2015-01-26,Delhi,33.100966812154525,56.63747895849399,28.214911577370966,1,1
2015-01-26,Mumbai,28.48397958856536,89.08060374374517,28.470920125195136,1,1
2015-01-27,Pune,27.74719375391539,2.894562616172436,28.991385792052093,1,1
2015-01-27,Delhi,30.399152734782938,25.4376974023089,28.650408328521557,1,1
2015-01-27,Mumbai,24.522128943317668,18.16226737773423,28.390301028826514,1,1
2015-01-28,Pune,22.40997247062209,89.99119553420961,27.66971185481418,1,1
2015-01-28,Delhi,29.334567981604263,43.73270724769437,27.999708897851747,1,1
2015-01-28,Mumbai,27.014405433086853,85.48114686981931,27.13020012941351,1,1
2015-01-29,Delhi,23.795271681626105,14.429426538286885,26.46038471413647,1,1
2015-01-29,Mumbai,31.90505492969902,18.4020267834488,27.054364882105563,1,1
2015-01-29,Pune,25.235291111916617,32.692362022714704,26.31667036455323,1,1
2015-01-30,Mumbai,33.75390149534764,82.70714095044269,27.63549501484323,1,1
2015-01-30,Pune,25.22980007800281,89.86838188307604,28.038327530183327,1,1
2015-01-30,Delhi,32.255935229668815,89.36929347849582,28.455665708478268,1,1
2015-01-31,Mumbai,29.995171963853284,18.797563021373755,28.881489498587758,1,1
2015-01-31,Pune,25.826674492212625,36.99410190324768,29.171689900100116,1,1
2015-01-31,Delhi,32.12762471714943,67.96994588085835,29.203485584021603,1,1
2015-02-01,Mumbai,28.425899711983067,66.89629070993404,29.659286812602524,2,1
2015-02-01,Pune,24.510931059411824,39.51071535103951,28.33886246461169,2,1
2015-02-01,Delhi,32.14947164077758,73.07457596116855,29.327386973579515,2,1
2015-02-02,Mumbai,24.33681362329277,74.14322546165334,28.19608388695437,2,1
2015-02-02,Delhi,30.31986390489823,2.3195357955858142,28.24246844996079,2,1
2015-02-02,Pune,29.361617010187157,8.161578802465264,28.747460238242866,2,1
2015-02-03,Delhi,26.87822304176752,18.163150252137005,27.997545713188305,2,1
2015-02-03,Mumbai,29.11764809971944,81.536845365582,28.09636691143636,2,1
2015-02-03,Pune,22.87527780809178,4.581647498971108,27.86270216124778,2,1
2015-02-04,Delhi,32.65307646558099,47.26746885814222,27.93464570764827,2,1
2015-02-04,Mumbai,29.508165504344703,26.58286199827076,28.673410262084257,2,1
2015-02-04,Pune,26.507948147989,34.968785853163666,28.128850868240082,2,1
2015-02-05,Delhi,29.51375901310436,69.58158103600044,28.150585440085397,2,1
2015-02-05,Mumbai,30.091891301621825,1.7389182945792503,28.609680905778873,2,1
2015-02-05,Pune,29.4145973227632,70.99314196214624,28.652102223356554,2,1
2015-02-06,Mumbai,28.623014762136595,6.967785117104364,29.473207502505808,2,1
2015-02-06,Pune,27.78574305317464,87.41269990996356,28.777874157876333,2,1
2015-02-06,Delhi,31.273380958625584,3.261335060146109,29.030047794202172,2,1
2015-02-07,Pune,25.18598530187756,37.76412306924436,28.841195959043397,2,1
2015-02-07,Delhi,33.09766351610716,34.3343189540024,29.353182316615225,2,1
2015-02-07,Mumbai,27.24710262024193,87.83298592244213,28.946783933560955,2,1
2015-02-08,Pune,26.98489720625064,13.420131533363987,28.599683916916298,2,1
2015-02-08,Delhi,28.64759065905264,73.22304321973913,28.603194759332876,2,1
2015-02-08,Mumbai,29.22345336921784,41.985927061155145,28.808581947339054,2,1
2015-02-09,Pune,27.92827842895474,33.83941707351106,28.330710157386076,2,1
2015-02-09,Delhi,33.086236771120795,10.412777868677402,29.459317510135104,2,1
2015-02-09,Mumbai,28.538631637525512,73.92676791590969,28.8080272417663,2,1
2015-02-10,Pune,25.217465215554338,60.039168424131816,28.518079041096644,2,1
2015-02-10,Mumbai,28.83593007879728,77.82660650199466,28.78251230860331,2,1
2015-02-10,Delhi,31.80160034349898,21.780128241210207,29.233085120667074,2,1
2015-02-11,Mumbai,33.23747522857839,22.264614392928998,29.806516814861432,2,1
2015-02-11,Pune,26.197712198455942,88.30180550743437,29.55929306764732,2,1
2015-02-11,Delhi,32.1631405562948,21.287694345677888,29.427422179815036,2,1
2015-02-12,Mumbai,30.92927741650584,27.632198243773885,29.76894300538365,2,1
2015-02-12,Pune,24.535615446489256,38.13278989245138,29.671535895517213,2,1
2015-02-12,Delhi,31.210433056897525,50.23646544013005,30.01075060667439,2,1
2015-02-13,Mumbai,28.662576752847837,0.7790407568163848,29.562318665152794,2,1
2015-02-13,Pune,22.80595689054389,18.30671967667817,28.072101759719295,2,1
2015-02-13,Delhi,32.059465921521685,14.329349586652176,28.909495148728688,2,1
2015-02-14,Pune,26.38996430227297,22.793750467499382,28.084755683868426,2,1
2015-02-14,Delhi,33.2459323610607,92.67469221633752,28.415706390233407,2,1
2015-02-14,Mumbai,28.58266158045245,32.49008226839148,28.993855837942437,2,1
2015-02-15,Delhi,30.728059456286456,8.189457248265741,28.924945323569425,2,1
2015-02-15,Mumbai,30.7843758716741,42.78003397118155,29.22805948340175,2,1
2015-02-15,Pune,31.307959262634892,16.29141593033112,30.442631250843323,2,1
2015-02-16,Delhi,33.70102254390077,60.51050023726942,30.67713933975462,2,1
2015-02-16,Mumbai,31.435172034757755,68.68590888974401,31.397883301538165,2,1
2015-02-16,Pune,30.216595510942405,50.99322244049381,30.965120894378405,2,1
2015-02-17,Delhi,30.65460963325618,40.59376319699949,31.261113473350367,2,1
2015-02-17,Mumbai,27.2239834698133,30.737734643594173,30.76053118956849,2,1
2015-02-17,Pune,27.167916285248552,5.591111746854017,30.243894105793405,2,1
2015-02-18,Mumbai,30.53574936658079,89.85148853582119,30.13357840635711,2,1
2015-02-18,Pune,31.01977352259818,59.69659710502027,29.75054283188531,2,1
2015-02-18,Delhi,34.41910126869101,94.72793499807337,30.17681843673292,2,1
2015-02-19,Pune,26.07799429561841,19.52621109919307,29.585589691686632,2,1
2015-02-19,Delhi,31.382814681245165,50.6230676036534,29.689618984256487,2,1
2015-02-19,Mumbai,25.788926387792507,32.1068613150862,29.484610829682087,2,1
2015-02-20,Pune,25.903308796361657,78.30687251398531,29.303952616983963,2,1
2015-02-20,Delhi,31.06186911197546,25.071760382934205,29.37911258061177,2,1
2015-02-20,Mumbai,32.09645952879989,69.85870187930979,29.532924867212014,2,1
2015-02-21,Pune,28.58069553972309,56.32621502740635,28.698866905930885,2,1
2015-02-21,Delhi,30.529256510924373,74.9307358430348,29.33476150811745,2,1
2015-02-21,Mumbai,26.484922035529152,61.12846211509462,28.635062558729448,2,1
2015-02-22,Delhi,35.78044979713312,5.92516948976638,30.062423045778107,2,1
2015-02-22,Mumbai,28.252556604528355,33.58761298981491,30.398029875516205,2,1
2015-02-22,Pune,29.65579351758215,5.92510628165579,30.19716193346002,2,1
2015-02-23,Mumbai,31.24007157807226,17.50492569066876,30.074820797641788,2,1
2015-02-23,Pune,27.3353814972957,58.67920716499408,29.89691879158073,2,1
2015-02-23,Delhi,29.90033147123816,95.63676501899798,29.807072357339845,2,1
2015-02-24,Mumbai,31.52337060225514,16.783077313258453,30.526850724014988,2,1
2015-02-24,Pune,25.670046829214307,89.56161753098444,29.082507442883724,2,1
2015-02-24,Delhi,28.992326579771262,89.16317192308865,29.188188867918427,2,1
2015-02-25,Mumbai,28.7978305131845,76.90615884808875,29.065622724433045,2,1
2015-02-25,Pune,25.25766506317595,38.38979814302004,28.210993222305003,2,1
2015-02-25,Delhi,31.6630044465448,56.98780802622316,28.829225072197733,2,1
2015-02-26,Mumbai,28.638842776107616,35.57779216955289,28.649012401464795,2,1
2015-02-26,Delhi,33.75641997850063,61.13702146740483,28.96801945521415,2,1
2015-02-26,Pune,27.078906449767555,64.86638587979735,29.169285115293185,2,1
2015-02-27,Delhi,29.83073658230561,6.203898228991678,29.289057972798098,2,1
2015-02-27,Mumbai,27.47034487890402,56.706701720686034,29.099417167900885,2,1
2015-02-27,Pune,22.37105520493366,24.53360853027996,28.68704433100913,2,1
2015-02-28,Delhi,30.97495568585645,40.63429416096119,28.58875165091079,2,1
2015-02-28,Mumbai,29.619695962001416,87.35358655688754,28.728873534609907,2,1
2015-02-28,Pune,26.68870260990121,64.63099065119195,27.71919962480999,2,1
2015-03-01,Delhi,27.193335316776544,20.018723444196706,27.735546605811273,3,1
2015-03-01,Mumbai,33.846636185846,13.237418941283774,28.309246549174183,3,1
2015-03-01,Pune,24.197340059958854,8.718491758569446,27.84167443218202,3,1
2015-03-02,Mumbai,30.339960580352383,75.58402211259408,28.980089485813266,3,1
2015-03-02,Pune,27.383482190442397,27.173528027896037,28.467021843611256,3,1
2015-03-02,Delhi,35.66027496250716,2.76739022397523,29.329961700826367,3,1
2015-03-03,Pune,28.08187955863347,23.63863853157072,29.528986979216686,3,1
2015-03-03,Delhi,34.56324539370829,70.21677289327039,30.581831275921225,3,1
2015-03-03,Mumbai,29.46710244145977,9.565852669577335,29.95618359815176,3,1
2015-03-04,Pune,26.01989423277488,92.7525743980332,30.216548479982624,3,1
2015-03-04,Delhi,33.56346467990115,87.63749569336619,30.677049065632445,3,1
2015-03-04,Mumbai,28.783628696232785,60.64662127674949,30.877069995031075,3,1
2015-03-05,Delhi,34.691123041174336,41.35343736317038,30.738619720554954,3,1
2015-03-05,Mumbai,31.08554671894997,0.1291398982313341,31.1677150291716,3,1
2015-03-05,Pune,24.972933386214617,97.3862746269659,29.7976704566725,3,1
2015-03-06,Mumbai,31.10578865302326,52.80619591896003,30.031768486895857,3,1
2015-03-06,Pune,29.070435685597975,52.781948417583145,30.467560123013442,3,1
2015-03-06,Delhi,27.82844159354058,49.56235390170297,29.648271110676216,3,1
2015-03-07,Mumbai,31.170508991586505,16.39372196094677,29.989254010012463,3,1
2015-03-07,Pune,27.905586465367527,76.37754071627818,29.019891642040058,3,1
2015-03-07,Delhi,32.59148414624743,77.80081460832095,29.235025560225413,3,1
2015-03-08,Mumbai,30.05553256693912,32.30084101322316,29.961111157471773,3,1
2015-03-08,Pune,28.28394179166706,0.7427692516009499,29.557990177278025,3,1
2015-03-08,Delhi,28.695222838448856,57.06994886635614,29.504388341971012,3,1
2015-03-09,Pune,26.016409579721373,47.773811420791205,29.245526625711125,3,1
2015-03-09,Delhi,29.449882222707835,66.97455286937797,28.999722801585598,3,1
2015-03-09,Mumbai,27.654418522497547,49.1763046424647,28.96384166688989,3,1
2015-03-10,Delhi,32.98533870369475,28.30448845364312,29.020106603668076,3,1
2015-03-10,Mumbai,29.538881186253334,37.62677595095011,28.946299263570108,3,1
2015-03-10,Pune,27.78998405190064,18.09431363110524,28.87573387217491,3,1
2015-03-11,Delhi,32.894633246925515,46.34104401823428,29.47564964481443,3,1
2015-03-11,Mumbai,28.628238898671125,80.97483971190681,29.848768118950108,3,1
2015-03-11,Pune,25.011504932556424,21.237248525899236,29.21471422035705,3,1
2015-03-12,Delhi,33.81305081017383,54.920689986397456,30.094518832882233,3,1
2015-03-12,Mumbai,31.503519946675667,35.34553565641146,29.882830439022364,3,1
2015-03-12,Pune,27.765516510533928,33.47428478929063,29.629492628205302,3,1
2015-03-13,Delhi,32.36823281228192,86.52285341627211,30.28352816540263,3,1
2015-03-13,Pune,28.707637147148663,94.97339789728588,29.685385865434508,3,1
2015-03-13,Mumbai,30.810767204889924,98.54644786840628,29.99717562346577,3,1
2015-03-14,Pune,24.133317818691943,99.42882512677518,29.871720321485125,3,1
2015-03-14,Delhi,35.69404434891321,22.77062221228105,30.140433684162183,3,1
2015-03-14,Mumbai,31.999203014318848,37.02838814496635,30.21124555096835,3,1
2015-03-15,Pune,25.839129232199436,20.731367332585627,29.936047368349136,3,1
2015-03-15,Delhi,33.239636326082554,40.170079208025314,30.060533584606368,3,1
2015-03-15,Mumbai,31.5256039150402,22.03671574007542,30.463100265733733,3,1
2015-03-16,Pune,27.513445488878062,68.40513410144993,29.992054306303462,3,1
2015-03-16,Delhi,31.739339401395213,62.876477023654864,31.078628818118222,3,1
2015-03-16,Mumbai,32.953962776574144,30.02836913840128,30.68718859349835,3,1
2015-03-17,Delhi,30.198718184125703,66.36155956081626,30.429976474899327,3,1
2015-03-17,Mumbai,29.23816884315808,56.37679504576867,30.915553562179138,3,1
2015-03-17,Pune,25.84920364756721,85.894842738004,29.859777465248374,3,1
2015-03-18,Mumbai,30.96042080739991,75.98830143254912,29.77903702129976,3,1
2015-03-18,Pune,29.81931966186775,76.79586139216025,30.108447617441147,3,1
2015-03-18,Delhi,30.38060703053972,88.23106729657826,29.914342993033216,3,1
2015-03-19,Mumbai,30.798676911242623,49.445653441129714,29.60644501227157,3,1
2015-03-19,Pune,25.861703472601626,55.68798160640866,28.986871482053846,3,1
2015-03-19,Delhi,34.652034149907124,38.4678447550997,29.76028081158942,3,1
2015-03-20,Mumbai,31.12019549247591,44.40533710485934,30.513279646576382,3,1
2015-03-20,Pune,26.891625927953275,84.12681868441909,29.93202323522686,3,1
2015-03-20,Delhi,33.282028376284266,99.89019200851344,30.426695908714937,3,1
2015-03-21,Pune,25.74541907340942,17.252128931743705,29.764526200553462,3,1
2015-03-21,Delhi,30.624192171017505,91.98613578729343,29.739599809092734,3,1
2015-03-21,Mumbai,29.517930152326027,54.83316523586153,30.26191790619622,3,1
2015-03-22,Delhi,30.937134918724126,5.351884543982299,29.731218016027217,3,1
2015-03-22,Mumbai,29.09486016188879,2.1406656517128586,29.441884397371915,3,1
2015-03-22,Pune,26.730175573158903,20.972340801155383,29.418820060972717,3,1
2015-03-23,Delhi,33.77033223262203,13.77866310621857,29.488577754735257,3,1
2015-03-23,Mumbai,32.377491455130105,41.41800183983315,30.436016666409643,3,1
2015-03-23,Pune,25.185797587925727,67.52835854878158,29.659103154539388,3,1
2015-03-24,Delhi,31.452983605873577,71.91423974677241,29.93553936218904,3,1
2015-03-24,Mumbai,29.69186526989688,10.370132802447362,29.75764369807086,3,1
2015-03-24,Pune,31.044394465021416,10.298303485613136,30.036148598518377,3,1
2015-03-25,Mumbai,30.630343391742542,28.001828700426117,30.593315429744614,3,1
2015-03-25,Pune,30.697906958012275,52.36558183670439,30.154397533371792,3,1
2015-03-25,Delhi,33.32021022701505,74.83245070521525,30.289071643641062,3,1
2015-03-26,Pune,30.060474871155904,44.82219898350587,30.98545411267395,3,1
2015-03-26,Delhi,30.23512386905588,32.68907761129179,30.81147415027142,3,1
2015-03-26,Mumbai,28.767855699686876,82.65296674913711,30.67947278309856,3,1
2015-03-27,Pune,23.439032029581767,87.50700678518163,29.592992435178612,3,1
2015-03-27,Delhi,33.42708450476323,57.154971580322766,29.992526879895852,3,1
2015-03-27,Mumbai,34.335965230275924,23.47976049074151,30.512249490219233,3,1
2015-03-28,Pune,29.334872925037548,36.37099370966542,29.942915589936735,3,1
2015-03-28,Delhi,33.91588243434701,1.101465069837726,30.493688098964036,3,1
2015-03-28,Mumbai,32.1511738150902,29.914112801917717,30.76740951982608,3,1
2015-03-29,Pune,27.740587452053,6.265596720002298,30.620656913021243,3,1
2015-03-29,Mumbai,29.370241305491884,26.87865977595898,31.467972523865544,3,1
2015-03-29,Delhi,37.39753414703509,32.08178703331125,32.03517961561867,3,1
2015-03-30,Mumbai,29.05055032755088,24.01021603670318,31.2801203438008,3,1
2015-03-30,Pune,26.86706717660777,1.732217246967083,30.927576665453692,3,1
2015-03-30,Delhi,33.34194431326229,52.32415166422687,30.845585505298732,3,1
2015-03-31,Mumbai,29.656599432968623,31.12398140733599,30.48921773642422,3,1
2015-03-31,Pune,26.11758034267992,99.63776736678597,30.257359577942346,3,1
2015-03-31,Delhi,32.67068189365222,66.3658988970071,30.728851090536686,3,1
2015-04-01,Mumbai,29.669429321235192,56.43667944042999,29.624836115422415,4,1
2015-04-01,Pune,27.323424780351164,13.743713604019714,29.378103894393885,4,1
2015-04-01,Delhi,29.970410289397947,42.60579667213199,29.82143862479248,4,1
2015-04-02,Pune,28.7398598579385,55.09803710564578,29.16399798831765,4,1
2015-04-02,Delhi,35.27841976253398,98.46302575234624,29.96711517825556,4,1
2015-04-02,Mumbai,29.01204662029212,42.04540894243856,30.380610360771588,4,1
2015-04-03,Delhi,35.29650785253026,0.0746217285528594,30.755728354897023,4,1
2015-04-03,Mumbai,29.789036329028825,73.53738114032093,30.77281507029611,4,1
2015-04-03,Pune,28.24970217377075,24.32847381161541,30.9051404122132,4,1
2015-04-04,Delhi,34.100764884303004,55.66249398778512,31.495191068628205,4,1
2015-04-04,Mumbai,26.832248177990675,44.07769527781095,31.222675114349947,4,1
2015-04-04,Pune,26.124429664426707,93.98387712618992,29.914962243191763,4,1
2015-04-05,Delhi,32.73690389293663,98.16320925513784,30.447084710712407,4,1
2015-04-05,Pune,27.32322607859824,10.258422063836491,29.30804445729355,4,1
2015-04-05,Mumbai,32.79067451698711,10.563341492409585,29.736849912716163,4,1
2015-04-06,Pune,29.641504732578426,65.06102651678658,29.93567884968869,4,1
2015-04-06,Delhi,33.0682135726267,16.0447962548405,29.78817151944921,4,1
2015-04-06,Mumbai,32.42656350612484,60.5525504324624,30.587359423468378,4,1
2015-04-07,Pune,29.387307320689544,92.62888484761828,31.0534848029345,4,1
2015-04-07,Delhi,34.162759130594765,59.23762315173367,31.257178408314235,4,1
2015-04-07,Mumbai,28.10141336710061,65.58491128310114,31.368348020957427,4,1
2015-04-08,Pune,29.635657572327634,43.488908048413286,30.917631314577505,4,1
2015-04-08,Delhi,30.10809948052865,25.741930690407067,30.98428770714182,4,1
2015-04-08,Mumbai,33.641115068725625,82.52563307620903,31.066130778013097,4,1
2015-04-09,Delhi,30.633100451982784,57.47795071405306,30.809921770278518,4,1
2015-04-09,Mumbai,28.667022281582184,14.319363351606151,30.70702390754889,4,1
2015-04-09,Pune,31.429218102175355,39.04301224226533,30.31651804634612,4,1
2015-04-10,Mumbai,32.1025104412535,12.843612897728985,30.888103342653675,4,1
2015-04-10,Pune,28.50759776107507,25.288625868135107,30.726951941046167,4,1
2015-04-10,Delhi,33.746990835851555,47.8144086359324,31.246793563235155,4,1
2015-04-11,Mumbai,30.336966014655257,86.9725001482585,30.77477226979653,4,1
2015-04-11,Pune,26.30815855563656,49.85033683552974,30.156923427461354,4,1
2015-04-11,Delhi,31.017477952685837,20.567577683756213,30.49270280904759,4,1
2015-04-12,Mumbai,29.267575774914768,19.497506093792914,30.18389676229608,4,1
2015-04-12,Pune,27.742077656514077,87.2511878055605,29.560977793047588,4,1
2015-04-12,Delhi,30.433020741359343,66.87184552383685,29.836038218802486,4,1
2015-04-13,Mumbai,28.035040078906743,10.084605571903104,29.020045253524653,4,1
2015-04-13,Delhi,34.39952555375573,76.82362399767906,29.60041090196758,4,1
2015-04-13,Pune,28.160111017040716,15.44077005770399,29.86497553931103,4,1
2015-04-14,Delhi,31.57256454150616,76.04088915459208,29.94427362342822,4,1
2015-04-14,Mumbai,31.508618499163173,40.55199819443368,30.264422584035135,4,1
2015-04-14,Pune,24.959518812324404,96.27869808784702,29.86691417772232,4,1
2015-04-15,Delhi,31.93840366046775,64.18635387710913,30.0819688804521,4,1
2015-04-15,Mumbai,26.349234718766084,59.39089615834043,29.84113954328914,4,1
2015-04-15,Pune,27.151260563104145,2.3414509369994674,28.805673116053207,4,1
2015-04-16,Delhi,28.830731932011343,7.10852977278722,28.901476103906152,4,1
2015-04-16,Mumbai,28.265123879352917,17.633744147305197,28.428984580741403,4,1
2015-04-16,Pune,29.999819408611607,69.33341171920885,28.21344185351975,4,1
2015-04-17,Mumbai,30.914114106426155,66.6611121346433,29.064098324105714,4,1
2015-04-17,Pune,31.60584631074273,10.17081588276949,29.016590131287852,4,1
2015-04-17,Delhi,31.086492070861883,84.35992003107714,29.693341181587254,4,1
2015-04-18,Pune,26.68578808757097,66.69823441310442,29.626845113653946,4,1
2015-04-18,Delhi,33.123776558008046,46.02045669060472,30.240137203082043,4,1
2015-04-18,Mumbai,33.17967754686221,2.7364556024913838,30.942216298440513,4,1
2015-04-19,Pune,29.152676307252836,71.13226933006065,30.82119585538926,4,1
2015-04-19,Delhi,29.26954011045316,72.56406670438336,30.586256713107407,4,1
2015-04-19,Mumbai,30.410679882851102,3.940955499300347,30.41551865198003,4,1
2015-04-20,Pune,27.45745735630391,10.446152128568563,29.897085121328892,4,1
2015-04-20,Delhi,34.48522199290725,20.993159845368137,31.01128996494836,4,1
2015-04-20,Mumbai,31.395860765478176,78.13153205962271,30.764444851729802,4,1
2015-04-21,Delhi,30.014206701608003,75.67832382613953,30.312234730979206,4,1
2015-04-21,Mumbai,30.37732721923513,28.48375859260788,30.48718486126239,4,1
2015-04-21,Pune,28.58034392903748,56.72845732895523,30.388728263917294,4,1
2015-04-22,Mumbai,31.81692871325473,50.92946992391645,30.589620953974954,4,1
2015-04-22,Pune,27.33713745584436,68.36496723462318,30.572432396766448,4,1
2015-04-22,Delhi,36.19740720435958,73.74246732880984,30.81703028411678,4,1
2015-04-23,Mumbai,30.41774744065056,65.10645702408725,30.677299809141406,4,1
2015-04-23,Pune,31.33248861592923,17.73309638838324,30.865625796901583,4,1
2015-04-23,Delhi,32.653818163694126,73.91061224449973,31.19083878896715,4,1
2015-04-24,Mumbai,31.31232549448721,52.03947920729264,31.581121869745683,4,1
2015-04-24,Pune,26.8430811205506,23.815521002887586,30.870572213645094,4,1
2015-04-24,Delhi,36.958124686739424,3.791491163238692,32.244998960915815,4,1
2015-04-25,Pune,27.002384167304584,2.1998488957206352,30.931424241336536,4,1
2015-04-25,Delhi,38.0222612039325,17.27837887755085,32.01778335037681,4,1
2015-04-25,Mumbai,31.250106921752213,97.29856134286972,32.006014536922955,4,1
2015-04-26,Delhi,35.50015295917632,7.898575690642151,32.41263379342041,4,1
2015-04-26,Mumbai,30.002905294942178,18.15049940109256,32.225573764913975,4,1
2015-04-26,Pune,27.627436699370637,32.52313810177523,32.33762456188826,4,1
2015-04-27,Delhi,34.21839563915634,3.588191845584288,31.946234697947826,4,1
